,a0,a1,class
0,6.28531,11.5879,0
1,9.39775,5.4489,0
2,5.73624,8.68033,0
3,6.10197,9.83266,0
4,9.29479,5.67373,0
5,8.02703,7.67945,0
6,5.02699,6.03695,0
7,3.04861,7.78055,0
8,2.96348,9.56842,0
9,6.86468,8.84118,0
10,8.99347,8.73924,0
11,6.23873,4.7269,0
12,8.82083,5.09689,0
13,6.07566,8.61258,0
14,7.11022,6.28457,0
15,8.4556,9.07996,0
16,8.21546,5.65196,0
17,8.92294,7.54198,0
18,7.10084,5.02085,0
19,6.9209,5.59777,0
20,7.40957,5.53336,0
21,6.50307,4.42181,0
22,7.29751,9.79439,0
23,10.4427,10.0645,0
24,5.24522,2.35108,0
25,9.72078,4.70933,0
26,8.2301,6.22207,0
27,7.193,4.43631,0
28,6.44458,8.99901,0
29,6.14173,6.99963,0
30,6.33594,5.96782,0
31,9.10747,5.19083,0
32,11.7146,8.79938,0
33,8.59882,6.78853,0
34,9.73712,7.19569,0
35,6.73108,7.80624,0
36,6.3493,8.49292,0
37,8.35841,9.72693,0
38,5.74875,4.06392,0
39,11.277,4.7331,0
40,5.98839,4.48958,0
41,3.63999,5.95249,0
42,9.01903,6.46032,0
43,11.533,7.73529,0
44,4.84702,8.71259,0
45,2.33838,6.78748,0
46,5.12712,5.10559,0
47,7.53917,7.67358,0
48,5.57425,4.27815,0
49,8.03597,5.46403,0
50,5.58285,4.74504,0
51,5.48151,5.34905,0
52,10.2484,8.27621,0
53,3.8692,9.11747,0
54,3.09561,13.0267,0
55,5.52603,6.87376,0
56,6.7816,6.41973,0
57,6.05791,7.25993,0
58,6.85262,5.24078,0
59,7.63471,5.8983,0
60,4.70024,5.92462,0
61,10.2256,7.36132,0
62,8.8905,7.48874,0
63,4.79037,6.16634,0
64,6.6595,5.86563,0
65,9.06383,3.88238,0
66,7.45122,10.332,0
67,7.70368,7.62953,0
68,6.67796,5.36794,0
69,8.9059,6.40477,0
70,5.62556,9.55139,0
71,5.65089,7.59332,0
72,10.6918,9.48145,0
73,1.46508,7.30123,0
74,5.54994,8.81373,0
75,5.10825,5.25509,0
76,8.62755,6.0659,0
77,4.93566,5.93538,0
78,9.09949,1.31138,0
79,5.87907,8.05554,0
80,6.81235,6.67958,0
81,5.50823,3.88579,0
82,9.00819,6.5426,0
83,7.5436,6.93228,0
84,4.7761,7.63942,0
85,8.76867,5.33691,0
86,7.30426,5.26709,0
87,8.33034,5.74822,0
88,10.3593,9.7495,0
89,6.5029,5.89098,0
90,3.89216,5.34875,0
91,8.61186,6.80137,0
92,9.59263,3.65122,0
93,7.80505,6.71849,0
94,6.36716,6.96609,0
95,9.83605,7.83486,0
96,9.34082,7.20427,0
97,9.75084,4.3146,0
98,5.99295,3.53347,0
99,8.14819,4.50987,0
100,7.84085,8.49512,0
101,7.30862,7.36246,0
102,6.1322,8.57351,0
103,7.72761,8.78502,0
104,6.30566,4.542,0
105,6.98021,7.3726,0
106,5.5823,8.24782,0
107,5.62857,6.66298,0
108,5.77491,5.00527,0
109,7.0897,7.89156,0
110,5.01785,7.55247,0
111,6.47169,10.3645,0
112,7.68765,5.90464,0
113,7.23833,6.56372,0
114,10.1656,7.39682,0
115,11.1475,9.12483,0
116,6.79824,3.08769,0
117,5.02572,7.8846,0
118,9.02797,11.6536,0
119,9.32391,9.88737,0
120,9.24651,7.48935,0
121,8.40946,4.46356,0
122,3.3978,9.99126,0
123,7.09691,6.99308,0
124,9.22474,9.11237,0
125,9.85246,10.2269,0
126,3.21638,5.42039,0
127,8.95116,7.86836,0
128,8.86975,8.15925,0
129,4.72302,6.09301,0
130,9.10566,5.25801,0
131,5.5473,1.07281,0
132,5.51972,6.66828,0
133,7.52537,7.8748,0
134,10.8802,4.98323,0
135,9.65158,5.84141,0
136,8.08235,1.91214,0
137,5.77808,6.15448,0
138,7.7698,9.09194,0
139,9.60078,5.8102,0
140,5.02262,8.92415,0
141,6.88875,7.56865,0
142,7.88609,7.12866,0
143,6.77966,6.93818,0
144,6.48003,9.64619,0
145,7.08403,5.74642,0
146,8.06245,7.6505,0
147,7.71949,5.08855,0
148,2.97507,7.10269,0
149,8.43804,1.24336,0
150,6.59868,6.10545,0
151,4.47802,5.59164,0
152,10.2945,7.80331,0
153,8.31845,7.3911,0
154,11.5576,6.50309,0
155,5.21559,3.11077,0
156,9.61221,9.7167,0
157,7.11981,10.2858,0
158,5.3429,3.78901,0
159,3.89259,5.05398,0
160,4.08104,5.13574,0
161,6.81318,4.23553,0
162,6.5701,7.39647,0
163,4.31482,10.028,0
164,9.66974,4.43822,0
165,10.8645,8.46709,0
166,6.78445,7.31931,0
167,7.19792,5.22076,0
168,6.93044,8.66319,0
169,8.20259,5.75698,0
170,8.67078,4.65239,0
171,11.7353,8.24336,0
172,11.0138,9.13254,0
173,6.97716,7.51295,0
174,8.67837,8.24979,0
175,7.75891,7.86681,0
176,4.35056,6.42417,0
177,8.18784,7.44429,0
178,5.52211,7.85701,0
179,6.24623,2.47186,0
180,4.7203,7.16994,0
181,9.34294,4.04905,0
182,8.97651,6.1169,0
183,6.89544,9.57223,0
184,7.93859,4.67109,0
185,7.76829,10.6537,0
186,5.43957,9.49008,0
187,9.11567,6.00317,0
188,5.46814,6.16604,0
189,6.42364,9.62331,0
190,8.97083,10.3025,0
191,7.14175,5.16177,0
192,7.39046,8.22241,0
193,10.1173,5.33278,0
194,8.88118,9.39147,0
195,12.5706,6.2696,0
196,8.19834,4.28932,0
197,7.77766,7.93866,0
198,5.61968,4.05069,0
199,10.6348,5.40862,0
200,6.84587,6.02506,0
201,8.0707,9.3296,0
202,4.69622,7.37956,0
203,6.87384,8.45982,0
