,a0,a1,class
0,10.2853,15.5879,0
1,13.3977,9.4489,0
2,9.73624,12.6803,0
3,10.102,13.8327,0
4,13.2948,9.67373,0
5,12.027,11.6794,0
6,9.02699,10.037,0
7,7.04861,11.7805,0
8,6.96348,13.5684,0
9,10.8647,12.8412,0
10,12.9935,12.7392,0
11,10.2387,8.7269,0
12,12.8208,9.09689,0
13,10.0757,12.6126,0
14,11.1102,10.2846,0
15,12.4556,13.08,0
16,12.2155,9.65196,0
17,12.9229,11.542,0
18,11.1008,9.02085,0
19,10.9209,9.59777,0
20,11.4096,9.53336,0
21,10.5031,8.42181,0
22,11.2975,13.7944,0
23,14.4427,14.0645,0
24,9.24522,6.35108,0
25,13.7208,8.70933,0
26,12.2301,10.2221,0
27,11.193,8.43631,0
28,10.4446,12.999,0
29,10.1417,10.9996,0
30,10.3359,9.96782,0
31,13.1075,9.19083,0
32,15.7146,12.7994,0
33,12.5988,10.7885,0
34,13.7371,11.1957,0
35,10.7311,11.8062,0
36,10.3493,12.4929,0
37,12.3584,13.7269,0
38,9.74875,8.06392,0
39,15.277,8.7331,0
40,9.98839,8.48958,0
41,7.63999,9.95249,0
42,13.019,10.4603,0
43,15.533,11.7353,0
44,8.84702,12.7126,0
45,6.33838,10.7875,0
46,9.12712,9.10559,0
47,11.5392,11.6736,0
48,9.57425,8.27815,0
49,12.036,9.46403,0
50,9.58285,8.74504,0
51,9.48151,9.34905,0
52,14.2484,12.2762,0
53,7.8692,13.1175,0
54,7.09561,17.0267,0
55,9.52603,10.8738,0
56,10.7816,10.4197,0
57,10.0579,11.2599,0
58,10.8526,9.24078,0
59,11.6347,9.8983,0
60,8.70024,9.92462,0
61,14.2256,11.3613,0
62,12.8905,11.4887,0
63,8.79037,10.1663,0
64,10.6595,9.86563,0
65,13.0638,7.88238,0
66,11.4512,14.332,0
67,11.7037,11.6295,0
68,10.678,9.36794,0
69,12.9059,10.4048,0
70,9.62556,13.5514,0
71,9.65089,11.5933,0
72,14.6918,13.4815,0
73,5.46508,11.3012,0
74,9.54994,12.8137,0
75,9.10825,9.25509,0
76,12.6276,10.0659,0
77,8.93566,9.93538,0
78,13.0995,5.31138,0
79,9.87907,12.0555,0
80,10.8123,10.6796,0
81,9.50823,7.88579,0
82,13.0082,10.5426,0
83,11.5436,10.9323,0
84,8.7761,11.6394,0
85,12.7687,9.33691,0
86,11.3043,9.26709,0
87,12.3303,9.74822,0
88,14.3593,13.7495,0
89,10.5029,9.89098,0
90,7.89216,9.34875,0
91,12.6119,10.8014,0
92,13.5926,7.65122,0
93,11.8051,10.7185,0
94,10.3672,10.9661,0
95,13.836,11.8349,0
96,13.3408,11.2043,0
97,13.7508,8.3146,0
98,9.99295,7.53347,0
99,12.1482,8.50987,0
100,-8.15915,12.4951,1
101,-8.69138,11.3625,1
102,-9.8678,12.5735,1
103,-8.27239,12.785,1
104,-9.69434,8.542,1
105,-9.01979,11.3726,1
106,-10.4177,12.2478,1
107,-10.3714,10.663,1
108,-10.2251,9.00527,1
109,-8.9103,11.8916,1
110,-10.9822,11.5525,1
111,-9.52831,14.3645,1
112,-8.31235,9.90464,1
113,-8.76167,10.5637,1
114,-5.83441,11.3968,1
115,-4.85251,13.1248,1
116,-9.20176,7.08769,1
117,-10.9743,11.8846,1
118,-6.97203,15.6536,1
119,-6.67609,13.8874,1
120,-6.75349,11.4894,1
121,-7.59054,8.46356,1
122,-12.6022,13.9913,1
123,-8.90309,10.9931,1
124,-6.77526,13.1124,1
125,-6.14754,14.2269,1
126,-12.7836,9.42039,1
127,-7.04884,11.8684,1
128,-7.13025,12.1593,1
129,-11.277,10.093,1
130,-6.89434,9.25801,1
131,-10.4527,5.07281,1
132,-10.4803,10.6683,1
133,-8.47463,11.8748,1
134,-5.11975,8.98323,1
135,-6.34842,9.84141,1
136,-7.91765,5.91214,1
137,-10.2219,10.1545,1
138,-8.2302,13.0919,1
139,-6.39922,9.8102,1
140,-10.9774,12.9241,1
141,-9.11125,11.5687,1
142,-8.11391,11.1287,1
143,-9.22034,10.9382,1
144,-9.51997,13.6462,1
145,-8.91597,9.74642,1
146,-7.93755,11.6505,1
147,-8.28051,9.08855,1
148,-13.0249,11.1027,1
149,-7.56196,5.24336,1
150,-9.40132,10.1054,1
151,-11.522,9.59164,1
152,-5.70545,11.8033,1
153,-7.68155,11.3911,1
154,-4.44242,10.5031,1
155,-10.7844,7.11077,1
156,-6.38779,13.7167,1
157,-8.88019,14.2858,1
158,-10.6571,7.78901,1
159,-12.1074,9.05398,1
160,-11.919,9.13574,1
161,-9.18682,8.23553,1
162,-9.4299,11.3965,1
163,-11.6852,14.028,1
164,-6.33026,8.43822,1
165,-5.13549,12.4671,1
166,-9.21555,11.3193,1
167,-8.80208,9.22076,1
168,-9.06956,12.6632,1
169,-7.79741,9.75698,1
170,-7.32922,8.65239,1
171,-4.26465,12.2434,1
172,-4.98622,13.1325,1
173,-9.02284,11.513,1
174,-7.32163,12.2498,1
175,-8.24109,11.8668,1
176,-11.6494,10.4242,1
177,-7.81216,11.4443,1
178,-10.4779,11.857,1
179,-9.75377,6.47186,1
180,-11.2797,11.1699,1
181,-6.65706,8.04905,1
182,-7.02349,10.1169,1
183,-9.10456,13.5722,1
184,-8.06141,8.67109,1
185,-8.23171,14.6537,1
186,-10.5604,13.4901,1
187,-6.88433,10.0032,1
188,-10.5319,10.166,1
189,-9.57636,13.6233,1
190,-7.02917,14.3025,1
191,-8.85825,9.16177,1
192,-8.60954,12.2224,1
193,-5.88269,9.33278,1
194,-7.11882,13.3915,1
195,-3.42943,10.2696,1
196,-7.80166,8.28932,1
197,-8.22234,11.9387,1
198,-10.3803,8.05069,1
199,-5.36517,9.40862,1
200,-9.15413,10.0251,1
201,-7.9293,13.3296,1
202,-11.3038,11.3796,1
203,-9.12616,12.4598,1
204,-9.97153,12.0641,1
205,-9.8504,12.5714,1
206,-10.9537,9.20369,1
207,-10.5455,7.33871,1
208,-8.46275,15.5629,1
209,-9.64334,16.2297,1
210,-8.92172,11.0065,1
211,-8.73237,11.2459,1
212,-7.80913,8.76906,1
213,-8.56304,12.3347,1
214,-8.53814,11.3161,1
215,-7.44223,12.8791,1
216,-6.80757,9.95816,1
217,-6.76305,10.0631,1
218,-6.45452,9.44122,1
219,-9.53488,10.0164,1
220,-12.1993,11.5643,1
221,-7.44308,11.3326,1
222,-7.78873,16.1372,1
223,-6.20134,14.2023,1
224,-7.77741,10.045,1
225,-8.19271,9.50124,1
226,-10.6717,10.5736,1
227,-11.4406,10.4145,1
228,-7.72444,8.60753,1
229,-10.6368,12.1985,1
230,-7.79375,14.8963,1
231,-8.29113,9.4083,1
232,-10.0496,10.8408,1
233,-9.54378,13.1031,1
234,-9.23061,8.22319,1
235,-11.6756,9.94493,1
236,-8.18122,11.5232,1
237,-9.92561,9.33978,1
238,-6.04719,11.5579,1
239,-6.26722,11.0697,1
240,-7.00633,10.8418,1
241,-7.41685,12.7797,1
242,-5.75437,9.38442,1
243,-6.86606,11.0477,1
244,-7.60421,13.9623,1
245,-7.4513,10.2384,1
