,a0,a1,class
0,8.28531,13.5879,0
1,11.3977,7.4489,0
2,7.73624,10.6803,0
3,8.10197,11.8327,0
4,11.2948,7.67373,0
5,10.027,9.67945,0
6,7.02699,8.03695,0
7,5.04861,9.78055,0
8,4.96348,11.5684,0
9,8.86468,10.8412,0
10,10.9935,10.7392,0
11,8.23873,6.7269,0
12,10.8208,7.09689,0
13,8.07566,10.6126,0
14,9.11022,8.28457,0
15,10.4556,11.08,0
16,10.2155,7.65196,0
17,10.9229,9.54198,0
18,9.10084,7.02085,0
19,8.9209,7.59777,0
20,9.40957,7.53336,0
21,8.50307,6.42181,0
22,9.29751,11.7944,0
23,12.4427,12.0645,0
24,7.24522,4.35108,0
25,11.7208,6.70933,0
26,10.2301,8.22207,0
27,9.193,6.43631,0
28,8.44458,10.999,0
29,8.14173,8.99963,0
30,8.33594,7.96782,0
31,11.1075,7.19083,0
32,13.7146,10.7994,0
33,10.5988,8.78853,0
34,11.7371,9.19569,0
35,8.73108,9.80624,0
36,8.3493,10.4929,0
37,10.3584,11.7269,0
38,7.74875,6.06392,0
39,13.277,6.7331,0
40,7.98839,6.48958,0
41,5.63999,7.95249,0
42,11.019,8.46032,0
43,13.533,9.73529,0
44,6.84702,10.7126,0
45,4.33838,8.78748,0
46,7.12712,7.10559,0
47,9.53917,9.67358,0
48,7.57425,6.27815,0
49,10.036,7.46403,0
50,7.58285,6.74504,0
51,7.48151,7.34905,0
52,12.2484,10.2762,0
53,5.8692,11.1175,0
54,5.09561,15.0267,0
55,7.52603,8.87376,0
56,8.7816,8.41973,0
57,8.05791,9.25993,0
58,8.85262,7.24078,0
59,9.63471,7.8983,0
60,6.70024,7.92462,0
61,12.2256,9.36132,0
62,10.8905,9.48874,0
63,6.79037,8.16634,0
64,8.6595,7.86563,0
65,11.0638,5.88238,0
66,9.45122,12.332,0
67,9.70368,9.62953,0
68,8.67796,7.36794,0
69,10.9059,8.40477,0
70,7.62556,11.5514,0
71,7.65089,9.59332,0
72,12.6918,11.4815,0
73,3.46508,9.30123,0
74,7.54994,10.8137,0
75,7.10825,7.25509,0
76,10.6276,8.0659,0
77,6.93566,7.93538,0
78,11.0995,3.31138,0
79,7.87907,10.0555,0
80,8.81235,8.67958,0
81,7.50823,5.88579,0
82,11.0082,8.5426,0
83,9.5436,8.93228,0
84,6.7761,9.63942,0
85,10.7687,7.33691,0
86,9.30426,7.26709,0
87,10.3303,7.74822,0
88,12.3593,11.7495,0
89,8.5029,7.89098,0
90,5.89216,7.34875,0
91,10.6119,8.80137,0
92,11.5926,5.65122,0
93,9.80505,8.71849,0
94,8.36716,8.96609,0
95,11.836,9.83486,0
96,11.3408,9.20427,0
97,11.7508,6.3146,0
98,7.99295,5.53347,0
99,10.1482,6.50987,0
100,9.84085,10.4951,0
101,9.30862,9.36246,0
102,8.1322,10.5735,0
103,9.72761,10.785,0
104,8.30566,6.542,0
105,8.98021,9.3726,0
106,7.5823,10.2478,0
107,7.62857,8.66298,0
108,7.77491,7.00527,0
109,9.0897,9.89156,0
110,7.01785,9.55247,0
111,8.47169,12.3645,0
112,9.68765,7.90464,0
113,9.23833,8.56372,0
114,12.1656,9.39682,0
115,13.1475,11.1248,0
116,8.79824,5.08769,0
117,7.02572,9.8846,0
118,11.028,13.6536,0
119,11.3239,11.8874,0
120,11.2465,9.48935,0
121,10.4095,6.46356,0
122,5.3978,11.9913,0
123,9.09691,8.99308,0
124,11.2247,11.1124,0
125,11.8525,12.2269,0
126,5.21638,7.42039,0
127,10.9512,9.86836,0
128,10.8697,10.1593,0
129,6.72302,8.09301,0
130,11.1057,7.25801,0
131,7.5473,3.07281,0
132,7.51972,8.66828,0
133,9.52537,9.8748,0
134,12.8802,6.98323,0
135,11.6516,7.84141,0
136,10.0824,3.91214,0
137,7.77808,8.15448,0
138,9.7698,11.0919,0
139,11.6008,7.8102,0
140,7.02262,10.9241,0
141,8.88875,9.56865,0
142,9.88609,9.12866,0
143,8.77966,8.93818,0
144,8.48003,11.6462,0
145,9.08403,7.74642,0
146,10.0625,9.6505,0
147,9.71949,7.08855,0
148,4.97507,9.10269,0
149,10.438,3.24336,0
150,8.59868,8.10545,0
151,6.47802,7.59164,0
152,12.2945,9.80331,0
153,10.3185,9.3911,0
154,13.5576,8.50309,0
155,7.21559,5.11077,0
156,11.6122,11.7167,0
157,9.11981,12.2858,0
158,7.3429,5.78901,0
159,5.89259,7.05398,0
160,6.08104,7.13574,0
161,8.81318,6.23553,0
162,8.5701,9.39647,0
163,6.31482,12.028,0
164,11.6697,6.43822,0
165,12.8645,10.4671,0
166,8.78445,9.31931,0
167,9.19792,7.22076,0
168,8.93044,10.6632,0
169,10.2026,7.75698,0
170,10.6708,6.65239,0
171,13.7353,10.2434,0
172,13.0138,11.1325,0
173,8.97716,9.51295,0
174,10.6784,10.2498,0
175,9.75891,9.86681,0
176,6.35056,8.42417,0
177,10.1878,9.44429,0
178,7.52211,9.85701,0
179,8.24623,4.47186,0
180,6.7203,9.16994,0
181,11.3429,6.04905,0
182,10.9765,8.1169,0
183,8.89544,11.5722,0
184,9.93859,6.67109,0
185,9.76829,12.6537,0
186,7.43957,11.4901,0
187,11.1157,8.00317,0
188,7.46814,8.16604,0
189,8.42364,11.6233,0
190,10.9708,12.3025,0
191,9.14175,7.16177,0
192,9.39046,10.2224,0
193,12.1173,7.33278,0
194,10.8812,11.3915,0
195,14.5706,8.2696,0
196,10.1983,6.28932,0
197,9.77766,9.93866,0
198,7.61968,6.05069,0
199,12.6348,7.40862,0
200,8.84587,8.02506,0
201,10.0707,11.3296,0
202,6.69622,9.37956,0
203,8.87384,10.4598,0
204,8.02847,10.0641,0
205,8.1496,10.5714,0
206,7.04627,7.20369,0
207,7.45447,5.33871,0
208,9.53725,13.5629,0
209,8.35666,14.2297,0
210,9.07828,9.00651,0
211,9.26763,9.24585,0
212,10.1909,6.76906,0
213,9.43696,10.3347,0
214,9.46186,9.31612,0
215,10.5578,10.8791,0
216,11.1924,7.95816,0
217,11.237,8.06315,0
218,11.5455,7.44122,0
219,8.46512,8.01636,0
220,5.80068,9.56432,0
221,10.5569,9.3326,0
222,10.2113,14.1372,0
223,11.7987,12.2023,0
224,10.2226,8.04498,0
225,9.80729,7.50124,0
226,7.32831,8.57361,0
227,6.55944,8.41454,0
228,10.2756,6.60753,0
229,7.36323,10.1985,0
230,10.2062,12.8963,0
231,9.70887,7.4083,0
232,7.95043,8.84081,0
233,8.45622,11.1031,0
234,8.76939,6.22319,0
235,6.32442,7.94493,0
236,9.81878,9.52316,0
237,8.07439,7.33978,0
238,11.9528,9.55791,0
239,11.7328,9.0697,0
240,10.9937,8.84183,0
241,10.5831,10.7797,0
242,12.2456,7.38442,0
243,11.1339,9.04774,0
244,10.3958,11.9623,0
245,10.5487,8.23836,0
246,12.5037,9.32337,0
247,7.14489,7.00775,0
248,11.1752,11.0333,0
249,9.54238,11.3438,0
250,9.00489,-0.205354,1
251,8.01881,-2.73678,1
252,6.85829,-1.28475,1
253,10.5395,0.504605,1
254,9.69924,0.633384,1
255,9.93517,3.67714,1
256,12.273,0.0237808,1
257,11.6377,-2.05501,1
258,11.1057,-0.467448,1
259,10.8034,-1.36129,1
260,10.7182,-0.68217,1
261,10.1645,1.82576,1
262,7.2291,-4.31389,1
263,11.161,1.54495,1
264,5.58918,2.01514,1
265,13.5526,3.88719,1
266,7.73896,2.08738,1
267,8.63189,-2.23499,1
268,6.58537,-0.220552,1
269,8.07247,-0.97116,1
270,9.37541,-0.57065,1
271,6.32449,-2.03192,1
272,12.3202,0.0324652,1
273,7.27758,-1.69886,1
274,10.8484,0.011275,1
275,8.90408,-1.38654,1
276,5.04079,-0.409494,1
277,8.6263,-0.489564,1
278,10.4703,2.91318,1
279,7.11791,1.41167,1
280,9.64991,1.50108,1
281,8.51897,-0.322486,1
282,7.93477,-2.70978,1
283,6.56253,0.6745,1
284,9.17462,-2.94566,1
285,8.97651,5.03606,1
286,8.18513,-0.0559857,1
287,8.57703,-0.424738,1
288,6.52451,-4.91284,1
289,5.54614,0.276594,1
290,10.3795,-2.08165,1
291,9.81811,-0.502438,1
292,6.20409,0.0350893,1
293,8.09938,0.526005,1
294,9.77657,-0.141263,1
295,5.80785,4.09929,1
296,10.8637,-2.74528,1
297,9.41868,-0.0871747,1
298,9.27627,-1.10922,1
299,10.3225,-2.41316,1
300,12.248,-0.699768,1
301,11.8438,-2.77781,1
302,8.85264,-4.30408,1
303,10.898,-1.56996,1
304,9.67499,-0.337828,1
305,6.57984,-0.397119,1
306,10.5036,-4.34853,1
307,10.0797,2.75913,1
308,6.86603,3.77133,1
309,11.9466,3.20508,1
310,7.75107,0.399731,1
311,14.1928,4.59396,1
312,14.6199,-0.149175,1
313,9.34861,3.22176,1
314,12.9419,-4.32053,1
315,9.55897,-3.98023,1
316,11.1638,-1.92479,1
317,9.95447,1.05139,1
318,7.45374,-1.74766,1
319,11.3697,-2.74954,1
320,5.20965,-2.08942,1
321,8.12937,-1.04162,1
322,5.14589,0.813138,1
323,11.6712,0.819658,1
324,7.39059,-1.15095,1
325,10.9112,-0.046199,1
326,11.8766,0.439296,1
327,9.45759,1.71593,1
328,5.9985,-0.760207,1
329,8.22933,3.93506,1
330,10.6444,-1.6511,1
331,8.76536,1.44761,1
332,8.695,-0.907661,1
333,8.12567,1.00688,1
334,7.8248,-2.95509,1
335,8.87299,-1.46478,1
336,10.3003,0.451639,1
337,7.74079,-0.757929,1
338,5.65627,0.717431,1
339,10.3707,0.55708,1
340,9.37812,-0.680028,1
341,10.535,0.667998,1
342,10.5796,-2.19257,1
343,11.8301,1.26964,1
344,9.58971,0.451943,1
345,10.7672,-3.16746,1
346,10.5335,1.54279,1
347,9.12884,0.598045,1
348,9.61982,-4.32044,1
349,6.73552,-2.17839,1
350,8.45936,-1.9278,1
351,10.5122,-2.29144,1
352,11.0811,-2.67391,1
353,10.0906,1.36367,1
354,5.86863,-1.94364,1
355,6.35973,0.813529,1
356,12.5599,-0.981872,1
357,12.7181,-1.28565,1
358,7.34296,-1.71367,1
359,7.92839,-1.25478,1
360,8.81527,-0.314011,1
361,7.86505,4.06328,1
362,10.5519,-2.2979,1
363,9.66702,-2.9975,1
364,8.18789,-2.27009,1
365,9.30794,-2.3976,1
366,5.97813,0.126048,1
367,12.5395,-1.76555,1
368,9.57074,-2.74617,1
369,10.4578,-3.38854,1
370,10.8243,-1.81787,1
371,8.66677,-0.885902,1
372,9.03836,-0.478222,1
373,7.97236,-1.97714,1
374,9.45733,0.703492,1
375,12.1588,1.13831,1
376,6.44953,-1.72942,1
377,6.52462,-0.600816,1
378,10.1078,4.93236,1
379,8.88462,-4.14971,1
380,9.1514,1.17556,1
381,6.68373,1.32028,1
382,8.5901,0.0515528,1
383,9.57804,-2.23984,1
384,3.72804,-1.21577,1
385,10.5502,-1.22612,1
386,7.58252,3.31195,1
387,9.9933,-3.80715,1
388,11.193,1.51938,1
389,11.4972,2.35295,1
390,10.3646,-2.31862,1
391,8.60604,-0.328222,1
392,6.15508,-1.78082,1
393,6.5084,0.788023,1
394,9.33142,2.871,1
395,9.33351,-3.39801,1
396,11.4237,3.54864,1
397,9.04948,-3.13408,1
398,7.0216,-2.34075,1
399,6.82579,2.9131,1
400,6.22961,0.951544,1
401,10.9971,1.34761,1
402,10.9339,1.8708,1
403,9.50743,5.6615,1
404,8.74932,-1.56657,1
405,9.40722,0.846186,1
406,9.76512,-0.637655,1
407,9.29849,1.56471,1
408,10.6392,-1.14463,1
409,6.14227,-2.23455,1
410,10.834,4.02823,1
411,9.25896,-0.98786,1
412,8.67818,0.618563,1
413,11.2728,1.34948,1
414,6.58705,2.6877,1
415,5.87164,-0.143265,1
416,9.96082,0.348227,1
417,8.43054,2.08065,1
418,9.21307,1.99959,1
419,8.83506,-0.391023,1
420,8.03403,-0.76276,1
421,5.88072,1.61472,1
422,13.4349,-1.99909,1
423,8.37968,-2.47524,1
424,11.3843,2.44285,1
425,6.30602,2.235,1
426,11.4698,-2.95815,1
427,12.5001,-1.94671,1
428,9.20105,-4.67069,1
429,7.05989,1.32939,1
430,5.27554,-1.58322,1
431,8.21368,1.87094,1
432,9.77984,0.0227093,1
433,8.42097,0.977441,1
434,8.17193,-4.52783,1
435,7.53328,-3.74741,1
436,10.9004,-3.67393,1
437,10.125,0.622096,1
438,5.46928,0.945053,1
439,10.0309,-2.79915,1
440,8.79802,2.47212,1
441,11.8089,2.1599,1
442,12.2233,-1.99657,1
443,11.4746,-0.779464,1
444,9.83614,-2.92963,1
445,10.8121,0.804204,1
446,5.36099,3.38023,1
447,8.34484,0.980646,1
448,9.5575,2.10057,1
449,7.99936,-1.92197,1
450,10.5545,3.03685,1
451,11.3379,0.241898,1
452,8.65887,2.72007,1
453,8.18596,0.476998,1
454,9.74458,-0.113716,1
455,8.43467,-0.283542,1
456,11.1228,-2.12499,1
457,5.69151,-2.80354,1
458,8.69399,-3.95409,1
459,13.9283,1.59718,1
460,10.2604,-1.13167,1
461,7.93033,2.16935,1
462,8.22699,-3.15862,1
463,3.87101,0.012333,1
464,9.95076,-1.0928,1
465,5.79949,-4.56326,1
466,9.75805,-2.88418,1
467,9.88815,2.59233,1
468,7.84898,-1.22367,1
469,9.33844,1.87717,1
470,7.18685,-1.7831,1
471,6.60063,1.63451,1
472,7.94211,-5.28946,1
473,8.65928,-0.75612,1
474,6.38526,-3.02599,1
475,11.449,-0.637495,1
476,10.3777,-0.00804024,1
477,10.7218,-0.609887,1
478,9.26063,3.71083,1
479,6.30215,-4.65305,1
480,6.41939,-2.84539,1
481,11.1058,1.5459,1
482,13.4686,6.66246,1
483,10.2354,-0.461017,1
