,a0,a1,class
0,5.28531,10.5879,0
1,8.39775,4.4489,0
2,4.73624,7.68033,0
3,5.10197,8.83266,0
4,8.29479,4.67373,0
5,7.02703,6.67945,0
6,4.02699,5.03695,0
7,2.04861,6.78055,0
8,1.96348,8.56842,0
9,5.86468,7.84118,0
10,7.99347,7.73924,0
11,5.23873,3.7269,0
12,7.82083,4.09689,0
13,5.07566,7.61258,0
14,6.11022,5.28457,0
15,7.4556,8.07996,0
16,7.21546,4.65196,0
17,7.92294,6.54198,0
18,6.10084,4.02085,0
19,5.9209,4.59777,0
20,6.40957,4.53336,0
21,5.50307,3.42181,0
22,6.29751,8.79439,0
23,9.44273,9.0645,0
24,4.24522,1.35108,0
25,8.72078,3.70933,0
26,7.2301,5.22207,0
27,6.193,3.43631,0
28,5.44458,7.99901,0
29,5.14173,5.99963,0
30,5.33594,4.96782,0
31,8.10747,4.19083,0
32,10.7146,7.79938,0
33,7.59882,5.78853,0
34,8.73712,6.19569,0
35,5.73108,6.80624,0
36,5.3493,7.49292,0
37,7.35841,8.72693,0
38,4.74875,3.06392,0
39,10.277,3.7331,0
40,4.98839,3.48958,0
41,2.63999,4.95249,0
42,8.01903,5.46032,0
43,10.533,6.73529,0
44,3.84702,7.71259,0
45,1.33838,5.78748,0
46,4.12712,4.10559,0
47,6.53917,6.67358,0
48,4.57425,3.27815,0
49,7.03597,4.46403,0
50,4.58285,3.74504,0
51,4.48151,4.34905,0
52,9.24839,7.27621,0
53,2.8692,8.11747,0
54,2.09561,12.0267,0
55,4.52603,5.87376,0
56,5.7816,5.41973,0
57,5.05791,6.25993,0
58,5.85262,4.24078,0
59,6.63471,4.8983,0
60,3.70024,4.92462,0
61,9.2256,6.36132,0
62,7.8905,6.48874,0
63,3.79037,5.16634,0
64,5.6595,4.86563,0
65,8.06383,2.88238,0
66,6.45122,9.33201,0
67,6.70368,6.62953,0
68,5.67796,4.36794,0
69,7.9059,5.40477,0
70,4.62556,8.55139,0
71,4.65089,6.59332,0
72,9.69178,8.48145,0
73,0.465077,6.30123,0
74,4.54994,7.81373,0
75,4.10825,4.25509,0
76,7.62755,5.0659,0
77,3.93566,4.93538,0
78,8.09949,0.311381,0
79,4.87907,7.05554,0
80,5.81235,5.67958,0
81,4.50823,2.88579,0
82,8.00819,5.5426,0
83,6.5436,5.93228,0
84,3.7761,6.63942,0
85,7.76867,4.33691,0
86,6.30426,4.26709,0
87,7.33034,4.74822,0
88,9.35931,8.7495,0
89,5.5029,4.89098,0
90,2.89216,4.34875,0
91,7.61186,5.80137,0
92,8.59263,2.65122,0
93,6.80505,5.71849,0
94,5.36716,5.96609,0
95,8.83605,6.83486,0
96,8.34082,6.20427,0
97,8.75084,3.3146,0
98,4.99295,2.53347,0
99,7.14819,3.50987,0
100,6.84085,7.49512,0
101,6.30862,6.36246,0
102,5.1322,7.57351,0
103,6.72761,7.78502,0
104,5.30566,3.542,0
105,5.98021,6.3726,0
106,4.5823,7.24782,0
107,4.62857,5.66298,0
108,4.77491,4.00527,0
109,6.0897,6.89156,0
110,4.01785,6.55247,0
111,5.47169,9.36453,0
112,6.68765,4.90464,0
113,6.23833,5.56372,0
114,9.16559,6.39682,0
115,10.1475,8.12483,0
116,5.79824,2.08769,0
117,4.02572,6.8846,0
118,8.02797,10.6536,0
119,8.32391,8.88737,0
120,8.24651,6.48935,0
121,7.40946,3.46356,0
122,2.3978,8.99126,0
123,6.09691,5.99308,0
124,8.22474,8.11237,0
125,8.85246,9.22687,0
126,2.21638,4.42039,0
127,7.95116,6.86836,0
128,7.86975,7.15925,0
129,3.72302,5.09301,0
130,8.10566,4.25801,0
131,4.5473,0.0728059,0
132,4.51972,5.66828,0
133,6.52537,6.8748,0
134,9.88025,3.98323,0
135,8.65158,4.84141,0
136,7.08235,0.912137,0
137,4.77808,5.15448,0
138,6.7698,8.09194,0
139,8.60078,4.8102,0
140,4.02262,7.92415,0
141,5.88875,6.56865,0
142,6.88609,6.12866,0
143,5.77966,5.93818,0
144,5.48003,8.64619,0
145,6.08403,4.74642,0
146,7.06245,6.6505,0
147,6.71949,4.08855,0
148,1.97507,6.10269,0
149,7.43804,0.243359,0
150,5.59868,5.10545,0
151,3.47802,4.59164,0
152,9.29455,6.80331,0
153,7.31845,6.3911,0
154,10.5576,5.50309,0
155,4.21559,2.11077,0
156,8.61221,8.7167,0
157,6.11981,9.28577,0
158,4.3429,2.78901,0
159,2.89259,4.05398,0
160,3.08104,4.13574,0
161,5.81318,3.23553,0
162,5.5701,6.39647,0
163,3.31482,9.02798,0
164,8.66974,3.43822,0
165,9.86451,7.46709,0
166,5.78445,6.31931,0
167,6.19792,4.22076,0
168,5.93044,7.66319,0
169,7.20259,4.75698,0
170,7.67078,3.65239,0
171,10.7353,7.24336,0
172,10.0138,8.13254,0
173,5.97716,6.51295,0
174,7.67837,7.24979,0
175,6.75891,6.86681,0
176,3.35056,5.42417,0
177,7.18784,6.44429,0
178,4.52211,6.85701,0
179,5.24623,1.47186,0
180,3.7203,6.16994,0
181,8.34294,3.04905,0
182,7.97651,5.1169,0
183,5.89544,8.57223,0
184,6.93859,3.67109,0
185,6.76829,9.65371,0
186,4.43957,8.49008,0
187,8.11567,5.00317,0
188,4.46814,5.16604,0
189,5.42364,8.62331,0
190,7.97083,9.30252,0
191,6.14175,4.16177,0
192,6.39046,7.22241,0
193,9.11731,4.33278,0
194,7.88118,8.39147,0
195,11.5706,5.2696,0
196,7.19834,3.28932,0
197,6.77766,6.93866,0
198,4.61968,3.05069,0
199,9.63483,4.40862,0
200,5.84587,5.02506,0
201,7.0707,8.3296,0
202,3.69622,6.37956,0
203,5.87384,7.45982,0
204,5.02847,7.06408,0
205,5.1496,7.57138,0
206,4.04627,4.20369,0
207,4.45447,2.33871,0
208,6.53725,10.5629,0
209,5.35666,11.2297,0
210,6.07828,6.00651,0
211,6.26763,6.24585,0
212,7.19087,3.76906,0
213,6.43696,7.33475,0
214,6.46186,6.31612,0
215,7.55777,7.8791,0
216,8.19243,4.95816,0
217,8.23695,5.06315,0
218,8.54548,4.44122,0
219,5.46512,5.01636,0
220,2.80068,6.56432,0
221,7.55692,6.3326,0
222,7.21127,11.1372,0
223,8.79866,9.20227,0
224,7.22259,5.04498,0
225,6.80729,4.50124,0
226,4.32831,5.57361,0
227,3.55944,5.41454,0
228,7.27556,3.60753,0
229,4.36323,7.19849,0
230,7.20625,9.89631,0
231,6.70887,4.4083,0
232,4.95043,5.84081,0
233,5.45622,8.10313,0
234,5.76939,3.22319,0
235,3.32442,4.94493,0
236,6.81878,6.52316,0
237,5.07439,4.33978,0
238,8.95281,6.55791,0
239,8.73278,6.0697,0
240,7.99367,5.84183,0
241,7.58315,7.77967,0
242,9.24563,4.38442,0
243,8.13394,6.04774,0
244,7.39579,8.9623,0
245,7.5487,5.23836,0
246,9.50374,6.32337,0
247,4.14489,4.00775,0
248,8.17524,8.03332,0
249,6.54238,8.34384,0
250,6.00489,-0.205354,1
251,5.01881,-2.73678,1
252,3.85829,-1.28475,1
253,7.53951,0.504605,1
254,6.69924,0.633384,1
255,6.93517,3.67714,1
256,9.27302,0.0237808,1
257,8.63771,-2.05501,1
258,8.10572,-0.467448,1
259,7.80343,-1.36129,1
260,7.71816,-0.68217,1
261,7.16446,1.82576,1
262,4.2291,-4.31389,1
263,8.16103,1.54495,1
264,2.58918,2.01514,1
265,10.5526,3.88719,1
266,4.73896,2.08738,1
267,5.63189,-2.23499,1
268,3.58537,-0.220552,1
269,5.07247,-0.97116,1
270,6.37541,-0.57065,1
271,3.32449,-2.03192,1
272,9.32023,0.0324652,1
273,4.27758,-1.69886,1
274,7.84837,0.011275,1
275,5.90408,-1.38654,1
276,2.04079,-0.409494,1
277,5.6263,-0.489564,1
278,7.47031,2.91318,1
279,4.11791,1.41167,1
280,6.64991,1.50108,1
281,5.51897,-0.322486,1
282,4.93477,-2.70978,1
283,3.56253,0.6745,1
284,6.17462,-2.94566,1
285,5.97651,5.03606,1
286,5.18513,-0.0559857,1
287,5.57703,-0.424738,1
288,3.52451,-4.91284,1
289,2.54614,0.276594,1
290,7.37952,-2.08165,1
291,6.81811,-0.502438,1
292,3.20409,0.0350893,1
293,5.09938,0.526005,1
294,6.77657,-0.141263,1
295,2.80785,4.09929,1
296,7.86371,-2.74528,1
297,6.41868,-0.0871747,1
298,6.27627,-1.10922,1
299,7.32249,-2.41316,1
300,9.24804,-0.699768,1
301,8.84383,-2.77781,1
302,5.85264,-4.30408,1
303,7.89804,-1.56996,1
304,6.67499,-0.337828,1
305,3.57984,-0.397119,1
306,7.50355,-4.34853,1
307,7.07966,2.75913,1
308,3.86603,3.77133,1
309,8.94656,3.20508,1
310,4.75107,0.399731,1
311,11.1928,4.59396,1
312,11.6199,-0.149175,1
313,6.34861,3.22176,1
314,9.94193,-4.32053,1
315,6.55897,-3.98023,1
316,8.16376,-1.92479,1
317,6.95447,1.05139,1
318,4.45374,-1.74766,1
319,8.36973,-2.74954,1
320,2.20965,-2.08942,1
321,5.12937,-1.04162,1
322,2.14589,0.813138,1
323,8.67124,0.819658,1
324,4.39059,-1.15095,1
325,7.91123,-0.046199,1
326,8.87659,0.439296,1
327,6.45759,1.71593,1
328,2.9985,-0.760207,1
329,5.22933,3.93506,1
330,7.64436,-1.6511,1
331,5.76536,1.44761,1
332,5.695,-0.907661,1
333,5.12567,1.00688,1
334,4.8248,-2.95509,1
335,5.87299,-1.46478,1
336,7.30025,0.451639,1
337,4.74079,-0.757929,1
338,2.65627,0.717431,1
339,7.37071,0.55708,1
340,6.37812,-0.680028,1
341,7.53505,0.667998,1
342,7.57959,-2.19257,1
343,8.83007,1.26964,1
344,6.58971,0.451943,1
345,7.76722,-3.16746,1
346,7.53347,1.54279,1
347,6.12884,0.598045,1
348,6.61982,-4.32044,1
349,3.73552,-2.17839,1
350,5.45936,-1.9278,1
351,7.51224,-2.29144,1
352,8.08113,-2.67391,1
353,7.09055,1.36367,1
354,2.86863,-1.94364,1
355,3.35973,0.813529,1
356,9.55991,-0.981872,1
357,9.71813,-1.28565,1
358,4.34296,-1.71367,1
359,4.92839,-1.25478,1
360,5.81527,-0.314011,1
361,4.86505,4.06328,1
362,7.55195,-2.2979,1
363,6.66702,-2.9975,1
364,5.18789,-2.27009,1
365,6.30794,-2.3976,1
366,2.97813,0.126048,1
367,9.53953,-1.76555,1
368,6.57074,-2.74617,1
369,7.45776,-3.38854,1
370,7.82427,-1.81787,1
371,5.66677,-0.885902,1
372,6.03836,-0.478222,1
373,4.97236,-1.97714,1
374,6.45733,0.703492,1
375,9.15881,1.13831,1
376,3.44953,-1.72942,1
377,3.52462,-0.600816,1
378,7.10778,4.93236,1
379,5.88462,-4.14971,1
380,6.1514,1.17556,1
381,3.68373,1.32028,1
382,5.5901,0.0515528,1
383,6.57804,-2.23984,1
384,0.728038,-1.21577,1
385,7.55025,-1.22612,1
386,4.58252,3.31195,1
387,6.9933,-3.80715,1
388,8.19301,1.51938,1
389,8.49722,2.35295,1
390,7.36464,-2.31862,1
391,5.60604,-0.328222,1
392,3.15508,-1.78082,1
393,3.5084,0.788023,1
394,6.33142,2.871,1
395,6.33351,-3.39801,1
396,8.42368,3.54864,1
397,6.04948,-3.13408,1
398,4.0216,-2.34075,1
399,3.82579,2.9131,1
400,3.22961,0.951544,1
401,7.99712,1.34761,1
402,7.93393,1.8708,1
403,6.50743,5.6615,1
404,5.74932,-1.56657,1
405,6.40722,0.846186,1
406,6.76512,-0.637655,1
407,6.29849,1.56471,1
408,7.63916,-1.14463,1
409,3.14227,-2.23455,1
410,7.83401,4.02823,1
