,a0,a1,class
0,-0.1,0.5,0
1,-0.100126,0.510052,0
2,-0.100505,0.520098,0
3,-0.101136,0.530131,0
4,-0.10202,0.540145,0
5,-0.103154,0.550133,0
6,-0.104539,0.56009,0
7,-0.106174,0.570009,0
8,-0.108058,0.579884,0
9,-0.110189,0.589708,0
10,-0.112567,0.599476,0
11,-0.115189,0.609181,0
12,-0.118054,0.618817,0
13,-0.121161,0.628377,0
14,-0.124506,0.637857,0
15,-0.128089,0.64725,0
16,-0.131907,0.656549,0
17,-0.135958,0.66575,0
18,-0.140238,0.674846,0
19,-0.144745,0.683832,0
20,-0.149477,0.692701,0
21,-0.154431,0.701449,0
22,-0.159602,0.71007,0
23,-0.164989,0.718558,0
24,-0.170587,0.726908,0
25,-0.176393,0.735114,0
26,-0.182404,0.743172,0
27,-0.188615,0.751077,0
28,-0.195023,0.758822,0
29,-0.201624,0.766405,0
30,-0.208413,0.773819,0
31,-0.215386,0.78106,0
32,-0.222539,0.788124,0
33,-0.229867,0.795005,0
34,-0.237366,0.801701,0
35,-0.24503,0.808205,0
36,-0.252856,0.814515,0
37,-0.260838,0.820627,0
38,-0.268971,0.826536,0
39,-0.27725,0.832238,0
40,-0.285669,0.837731,0
41,-0.294224,0.843011,0
42,-0.302909,0.848074,0
43,-0.311718,0.852916,0
44,-0.320647,0.857537,0
45,-0.329688,0.861931,0
46,-0.338837,0.866096,0
47,-0.348088,0.870031,0
48,-0.357435,0.873732,0
49,-0.366872,0.877196,0
50,-0.376393,0.880423,0
51,-0.385992,0.883409,0
52,-0.395663,0.886153,0
53,-0.4054,0.888653,0
54,-0.415197,0.890907,0
55,-0.425047,0.892915,0
56,-0.434945,0.894674,0
57,-0.444884,0.896185,0
58,-0.454857,0.897445,0
59,-0.46486,0.898453,0
60,-0.474884,0.899211,0
61,-0.484924,0.899716,0
62,-0.494974,0.899968,0
63,-0.505026,0.899968,0
64,-0.515076,0.899716,0
65,-0.525116,0.899211,0
66,-0.53514,0.898453,0
67,-0.545143,0.897445,0
68,-0.555116,0.896185,0
69,-0.565055,0.894674,0
70,-0.574953,0.892915,0
71,-0.584803,0.890907,0
72,-0.5946,0.888653,0
73,-0.604337,0.886153,0
74,-0.614008,0.883409,0
75,-0.623607,0.880423,0
76,-0.633128,0.877196,0
77,-0.642565,0.873732,0
78,-0.651912,0.870031,0
79,-0.661163,0.866096,0
80,-0.670312,0.861931,0
81,-0.679353,0.857537,0
82,-0.688282,0.852916,0
83,-0.697091,0.848074,0
84,-0.705776,0.843011,0
85,-0.714331,0.837731,0
86,-0.72275,0.832238,0
87,-0.731029,0.826536,0
88,-0.739162,0.820627,0
89,-0.747144,0.814515,0
90,-0.75497,0.808205,0
91,-0.762634,0.801701,0
92,-0.770133,0.795005,0
93,-0.777461,0.788124,0
94,-0.784614,0.78106,0
95,-0.791587,0.773819,0
96,-0.798376,0.766405,0
97,-0.804977,0.758822,0
98,-0.811385,0.751077,0
99,-0.817596,0.743172,0
100,-0.823607,0.735114,0
101,-0.829413,0.726908,0
102,-0.835011,0.718558,0
103,-0.840398,0.71007,0
104,-0.845569,0.701449,0
105,-0.850523,0.692701,0
106,-0.855255,0.683832,0
107,-0.859762,0.674846,0
108,-0.864042,0.66575,0
109,-0.868093,0.656549,0
110,-0.871911,0.64725,0
111,-0.875494,0.637857,0
112,-0.878839,0.628377,0
113,-0.881946,0.618817,0
114,-0.884811,0.609181,0
115,-0.887433,0.599476,0
116,-0.889811,0.589708,0
117,-0.891942,0.579884,0
118,-0.893826,0.570009,0
119,-0.895461,0.56009,0
120,-0.896846,0.550133,0
121,-0.89798,0.540145,0
122,-0.898864,0.530131,0
123,-0.899495,0.520098,0
124,-0.899874,0.510052,0
125,-0.9,0.5,0
126,-0.899874,0.489948,0
127,-0.899495,0.479902,0
128,-0.898864,0.469869,0
129,-0.89798,0.459855,0
130,-0.896846,0.449867,0
131,-0.895461,0.43991,0
132,-0.893826,0.429991,0
133,-0.891942,0.420116,0
134,-0.889811,0.410292,0
135,-0.887433,0.400524,0
136,-0.884811,0.390819,0
137,-0.881946,0.381183,0
138,-0.878839,0.371623,0
139,-0.875494,0.362143,0
140,-0.871911,0.35275,0
