,x,y,class
0,660.976,304.225,0
1,636.213,306.174,0
2,662.753,307.565,0
3,657.487,307.74,0
4,635.273,308.157,0
5,640.484,309.592,0
6,660.523,309.613,0
7,658.759,312.594,0
8,674.821,315.093,0
9,649.17,316.174,0
10,631.858,316.908,0
11,673.506,317.648,0
12,637.439,318.289,0
13,644.003,320.565,0
14,622.679,320.843,0
15,655.504,320.916,0
16,626.318,321.78,0
17,633.245,322.492,0
18,678.36,323.472,0
19,637.081,323.619,0
20,653.079,324.434,0
21,639.035,324.523,0
22,680.978,324.669,0
23,644.647,325.905,0
24,652.268,326.389,0
25,665.755,327.567,0
26,675.27,327.608,0
27,631.213,327.95,0
28,643.6,328.542,0
29,668.535,329.06,0
30,658.985,329.159,0
31,651.423,329.337,0
32,646.127,329.862,0
33,683.672,330.534,0
34,666.442,331.637,0
35,682.478,331.858,0
36,640.783,333.145,0
37,649.948,333.168,0
38,663.551,333.265,0
39,624.463,333.342,0
40,645.513,334.213,0
41,632.527,334.935,0
42,639.959,335.242,0
43,670.422,336.607,0
44,647.217,340.107,0
45,685.94,340.389,0
46,620.777,341.34,0
47,618.936,341.409,0
48,679.985,341.547,0
49,627.324,341.603,0
50,639.416,342.035,0
51,622.928,342.459,0
52,662.056,342.529,0
53,676.484,342.75,0
54,642.366,345.063,0
55,639.621,345.609,0
56,630.04,346.568,0
57,646.7,346.681,0
58,625.209,346.771,0
59,650.768,347.282,0
60,672.056,347.548,0
61,629.259,347.766,0
62,654.751,347.881,0
63,656.628,348.501,0
64,660.134,348.671,0
65,667.984,349.415,0
66,642.738,349.951,0
67,652.024,349.986,0
68,671.291,350.525,0
69,637.791,350.903,0
70,649.556,351.032,0
71,654.517,352.398,0
72,659.838,353.262,0
73,648.966,356.048,0
74,669.789,357.397,0
75,665.373,359.929,0
76,624.855,360.424,0
77,662.42,360.72,0
78,626.761,363.811,0
79,667.14,364.033,0
80,637.609,364.503,0
81,648.763,364.824,0
82,638.583,365.65,0
