,a0,a1,class
0,9.28531,14.5879,0
1,12.3977,8.4489,0
2,8.73624,11.6803,0
3,9.10197,12.8327,0
4,12.2948,8.67373,0
5,11.027,10.6794,0
6,8.02699,9.03695,0
7,6.04861,10.7805,0
8,5.96348,12.5684,0
9,9.86468,11.8412,0
10,11.9935,11.7392,0
11,9.23873,7.7269,0
12,11.8208,8.09689,0
13,9.07566,11.6126,0
14,10.1102,9.28457,0
15,11.4556,12.08,0
16,11.2155,8.65196,0
17,11.9229,10.542,0
18,10.1008,8.02085,0
19,9.9209,8.59777,0
20,10.4096,8.53336,0
21,9.50307,7.42181,0
22,10.2975,12.7944,0
23,13.4427,13.0645,0
24,8.24522,5.35108,0
25,12.7208,7.70933,0
26,11.2301,9.22207,0
27,10.193,7.43631,0
28,9.44458,11.999,0
29,9.14173,9.99963,0
30,9.33594,8.96782,0
31,12.1075,8.19083,0
32,14.7146,11.7994,0
33,11.5988,9.78853,0
34,12.7371,10.1957,0
35,9.73108,10.8062,0
36,9.3493,11.4929,0
37,11.3584,12.7269,0
38,8.74875,7.06392,0
39,14.277,7.7331,0
40,8.98839,7.48958,0
41,6.63999,8.95249,0
42,12.019,9.46032,0
43,14.533,10.7353,0
44,7.84702,11.7126,0
45,5.33838,9.78748,0
46,8.12712,8.10559,0
47,10.5392,10.6736,0
48,8.57425,7.27815,0
49,11.036,8.46403,0
50,8.58285,7.74504,0
51,8.48151,8.34905,0
52,13.2484,11.2762,0
53,6.8692,12.1175,0
54,6.09561,16.0267,0
55,8.52603,9.87376,0
56,9.7816,9.41973,0
57,9.05791,10.2599,0
58,9.85262,8.24078,0
59,10.6347,8.8983,0
60,7.70024,8.92462,0
61,13.2256,10.3613,0
62,11.8905,10.4887,0
63,7.79037,9.16634,0
64,9.6595,8.86563,0
65,12.0638,6.88238,0
66,10.4512,13.332,0
67,10.7037,10.6295,0
68,9.67796,8.36794,0
69,11.9059,9.40477,0
70,8.62556,12.5514,0
71,8.65089,10.5933,0
72,13.6918,12.4815,0
73,4.46508,10.3012,0
74,8.54994,11.8137,0
75,8.10825,8.25509,0
76,11.6276,9.0659,0
77,7.93566,8.93538,0
78,12.0995,4.31138,0
79,8.87907,11.0555,0
80,9.81235,9.67958,0
81,8.50823,6.88579,0
82,12.0082,9.5426,0
83,10.5436,9.93228,0
84,7.7761,10.6394,0
85,11.7687,8.33691,0
86,10.3043,8.26709,0
87,11.3303,8.74822,0
88,13.3593,12.7495,0
89,9.5029,8.89098,0
90,6.89216,8.34875,0
91,11.6119,9.80137,0
92,12.5926,6.65122,0
93,10.8051,9.71849,0
94,9.36716,9.96609,0
95,12.836,10.8349,0
96,12.3408,10.2043,0
97,12.7508,7.3146,0
98,8.99295,6.53347,0
99,11.1482,7.50987,0
100,10.8409,11.4951,0
101,10.3086,10.3625,0
102,9.1322,11.5735,0
103,10.7276,11.785,0
104,9.30566,7.542,0
105,9.98021,10.3726,0
106,8.5823,11.2478,0
107,8.62857,9.66298,0
108,8.77491,8.00527,0
109,10.0897,10.8916,0
110,8.01785,10.5525,0
111,9.47169,13.3645,0
112,10.6876,8.90464,0
113,10.2383,9.56372,0
114,13.1656,10.3968,0
115,14.1475,12.1248,0
116,9.79824,6.08769,0
117,8.02572,10.8846,0
118,12.028,14.6536,0
119,12.3239,12.8874,0
120,12.2465,10.4894,0
121,11.4095,7.46356,0
122,6.3978,12.9913,0
123,10.0969,9.99308,0
124,12.2247,12.1124,0
125,12.8525,13.2269,0
126,6.21638,8.42039,0
127,11.9512,10.8684,0
128,11.8697,11.1593,0
129,7.72302,9.09301,0
130,12.1057,8.25801,0
131,8.5473,4.07281,0
132,8.51972,9.66828,0
133,10.5254,10.8748,0
134,13.8802,7.98323,0
135,12.6516,8.84141,0
136,11.0824,4.91214,0
137,8.77808,9.15448,0
138,10.7698,12.0919,0
139,12.6008,8.8102,0
140,8.02262,11.9241,0
141,9.88875,10.5687,0
142,10.8861,10.1287,0
143,9.77966,9.93818,0
144,9.48003,12.6462,0
145,10.084,8.74642,0
146,11.0625,10.6505,0
147,10.7195,8.08855,0
148,5.97507,10.1027,0
149,11.438,4.24336,0
150,9.59868,9.10545,0
151,7.47802,8.59164,0
152,13.2945,10.8033,0
153,11.3185,10.3911,0
154,14.5576,9.50309,0
155,8.21559,6.11077,0
156,12.6122,12.7167,0
157,10.1198,13.2858,0
158,8.3429,6.78901,0
159,6.89259,8.05398,0
160,7.08104,8.13574,0
161,9.81318,7.23553,0
162,9.5701,10.3965,0
163,7.31482,13.028,0
164,12.6697,7.43822,0
165,13.8645,11.4671,0
166,9.78445,10.3193,0
167,10.1979,8.22076,0
168,9.93044,11.6632,0
169,11.2026,8.75698,0
170,11.6708,7.65239,0
171,14.7353,11.2434,0
172,14.0138,12.1325,0
173,9.97716,10.513,0
174,11.6784,11.2498,0
175,10.7589,10.8668,0
176,7.35056,9.42417,0
177,11.1878,10.4443,0
178,8.52211,10.857,0
179,9.24623,5.47186,0
180,7.7203,10.1699,0
181,12.3429,7.04905,0
182,11.9765,9.1169,0
183,9.89544,12.5722,0
184,10.9386,7.67109,0
185,10.7683,13.6537,0
186,8.43957,12.4901,0
187,12.1157,9.00317,0
188,8.46814,9.16604,0
189,9.42364,12.6233,0
190,11.9708,13.3025,0
191,10.1417,8.16177,0
192,10.3905,11.2224,0
193,13.1173,8.33278,0
194,11.8812,12.3915,0
195,15.5706,9.2696,0
196,11.1983,7.28932,0
197,10.7777,10.9387,0
198,8.61968,7.05069,0
199,13.6348,8.40862,0
200,9.84587,9.02506,0
201,11.0707,12.3296,0
202,7.69622,10.3796,0
203,9.87384,11.4598,0
204,9.02847,11.0641,0
205,9.1496,11.5714,0
206,8.04627,8.20369,0
207,8.45447,6.33871,0
208,10.5373,14.5629,0
209,9.35666,15.2297,0
210,10.0783,10.0065,0
211,10.2676,10.2459,0
212,11.1909,7.76906,0
213,10.437,11.3347,0
214,10.4619,10.3161,0
215,11.5578,11.8791,0
216,12.1924,8.95816,0
217,12.237,9.06315,0
218,12.5455,8.44122,0
219,9.46512,9.01636,0
220,6.80068,10.5643,0
221,11.5569,10.3326,0
222,11.2113,15.1372,0
223,12.7987,13.2023,0
224,11.2226,9.04498,0
225,10.8073,8.50124,0
226,8.32831,9.57361,0
227,7.55944,9.41454,0
228,11.2756,7.60753,0
229,8.36323,11.1985,0
230,11.2062,13.8963,0
231,10.7089,8.4083,0
232,8.95043,9.84081,0
233,9.45622,12.1031,0
234,9.76939,7.22319,0
235,7.32442,8.94493,0
236,10.8188,10.5232,0
237,9.07439,8.33978,0
238,12.9528,10.5579,0
239,12.7328,10.0697,0
240,11.9937,9.84183,0
241,11.5831,11.7797,0
242,13.2456,8.38442,0
243,12.1339,10.0477,0
244,11.3958,12.9623,0
245,11.5487,9.23836,0
246,13.5037,10.3234,0
247,8.14489,8.00775,0
248,12.1752,12.0333,0
249,10.5424,12.3438,0
250,10.0049,9.79465,0
251,9.01881,7.26322,0
252,7.85829,8.71525,0
253,11.5395,10.5046,0
254,10.6992,10.6334,0
255,10.9352,13.6771,0
256,13.273,10.0238,0
257,12.6377,7.94499,0
258,12.1057,9.53255,0
259,11.8034,8.63871,0
260,11.7182,9.31783,0
261,11.1645,11.8258,0
262,8.2291,5.68611,0
263,12.161,11.5449,0
264,6.58918,12.0151,0
265,14.5526,13.8872,0
266,8.73896,12.0874,0
267,9.63189,7.76501,0
268,7.58537,9.77945,0
269,9.07247,9.02884,0
270,10.3754,9.42935,0
271,7.32449,7.96808,0
272,13.3202,10.0325,0
273,8.27758,8.30114,0
274,11.8484,10.0113,0
275,9.90408,8.61346,0
276,6.04079,9.59051,0
277,9.6263,9.51044,0
278,11.4703,12.9132,0
279,8.11791,11.4117,0
280,10.6499,11.5011,0
281,9.51897,9.67751,0
282,8.93477,7.29022,0
283,7.56253,10.6745,0
284,10.1746,7.05434,0
285,9.97651,15.0361,0
286,9.18513,9.94401,0
287,9.57703,9.57526,0
288,7.52451,5.08716,0
289,6.54614,10.2766,0
290,11.3795,7.91835,0
291,10.8181,9.49756,0
292,7.20409,10.0351,0
293,9.09938,10.526,0
294,10.7766,9.85874,0
295,6.80785,14.0993,0
296,11.8637,7.25472,0
297,10.4187,9.91283,0
298,10.2763,8.89078,0
299,11.3225,7.58684,0
300,13.248,9.30023,0
301,12.8438,7.22219,0
302,9.85264,5.69592,0
303,11.898,8.43004,0
304,10.675,9.66217,0
305,7.57984,9.60288,0
306,11.5036,5.65147,0
307,11.0797,12.7591,0
308,7.86603,13.7713,0
309,12.9466,13.2051,0
310,8.75107,10.3997,0
311,15.1928,14.594,0
312,15.6199,9.85082,0
313,10.3486,13.2218,0
314,13.9419,5.67947,0
315,10.559,6.01977,0
316,12.1638,8.07521,0
317,10.9545,11.0514,0
318,8.45374,8.25234,0
319,12.3697,7.25046,0
320,6.20965,7.91058,0
321,9.12937,8.95838,0
322,6.14589,10.8131,0
323,12.6712,10.8197,0
324,8.39059,8.84905,0
325,11.9112,9.9538,0
326,12.8766,10.4393,0
327,10.4576,11.7159,0
328,6.9985,9.23979,0
329,9.22933,13.9351,0
330,11.6444,8.3489,0
331,9.76536,11.4476,0
332,9.695,9.09234,0
333,9.12567,11.0069,0
334,8.8248,7.04491,0
335,9.87299,8.53522,0
336,11.3003,10.4516,0
337,8.74079,9.24207,0
338,6.65627,10.7174,0
339,11.3707,10.5571,0
340,10.3781,9.31997,0
341,11.535,10.668,0
342,11.5796,7.80743,0
343,12.8301,11.2696,0
344,10.5897,10.4519,0
345,11.7672,6.83254,0
346,11.5335,11.5428,0
347,10.1288,10.598,0
348,10.6198,5.67956,0
349,7.73552,7.82161,0
350,9.45936,8.0722,0
351,11.5122,7.70856,0
352,12.0811,7.32609,0
353,11.0906,11.3637,0
354,6.86863,8.05636,0
355,7.35973,10.8135,0
356,13.5599,9.01813,0
357,13.7181,8.71435,0
358,8.34296,8.28633,0
359,8.92839,8.74522,0
360,9.81527,9.68599,0
361,8.86505,14.0633,0
362,11.5519,7.7021,0
363,10.667,7.0025,0
364,9.18789,7.72991,0
365,10.3079,7.6024,0
366,6.97813,10.126,0
367,13.5395,8.23445,0
368,10.5707,7.25383,0
369,11.4578,6.61146,0
370,11.8243,8.18213,0
371,9.66677,9.1141,0
372,10.0384,9.52178,0
373,8.97236,8.02286,0
374,10.4573,10.7035,0
375,13.1588,11.1383,0
376,7.44953,8.27058,0
377,7.52462,9.39918,0
378,11.1078,14.9324,0
379,9.88462,5.85029,0
380,10.1514,11.1756,0
381,7.68373,11.3203,0
382,9.5901,10.0516,0
383,10.578,7.76016,0
384,4.72804,8.78423,0
385,11.5502,8.77388,0
386,8.58252,13.3119,0
387,10.9933,6.19285,0
388,12.193,11.5194,0
389,12.4972,12.3529,0
390,11.3646,7.68138,0
391,9.60604,9.67178,0
392,7.15508,8.21918,0
393,7.5084,10.788,0
394,10.3314,12.871,0
395,10.3335,6.60199,0
396,12.4237,13.5486,0
397,10.0495,6.86592,0
398,8.0216,7.65925,0
399,7.82579,12.9131,0
400,7.22961,0.951544,1
401,11.9971,1.34761,1
402,11.9339,1.8708,1
403,10.5074,5.6615,1
404,9.74932,-1.56657,1
405,10.4072,0.846186,1
406,10.7651,-0.637655,1
407,10.2985,1.56471,1
408,11.6392,-1.14463,1
409,7.14227,-2.23455,1
410,11.834,4.02823,1
411,10.259,-0.98786,1
412,9.67818,0.618563,1
413,12.2728,1.34948,1
414,7.58705,2.6877,1
415,6.87164,-0.143265,1
416,10.9608,0.348227,1
417,9.43054,2.08065,1
418,10.2131,1.99959,1
419,9.83506,-0.391023,1
420,9.03403,-0.76276,1
421,6.88072,1.61472,1
422,14.4349,-1.99909,1
423,9.37968,-2.47524,1
424,12.3843,2.44285,1
425,7.30602,2.235,1
426,12.4698,-2.95815,1
427,13.5001,-1.94671,1
428,10.201,-4.67069,1
429,8.05989,1.32939,1
430,6.27554,-1.58322,1
431,9.21368,1.87094,1
432,10.7798,0.0227093,1
433,9.42097,0.977441,1
434,9.17193,-4.52783,1
435,8.53328,-3.74741,1
436,11.9004,-3.67393,1
437,11.125,0.622096,1
438,6.46928,0.945053,1
439,11.0309,-2.79915,1
440,9.79802,2.47212,1
441,12.8089,2.1599,1
442,13.2233,-1.99657,1
443,12.4746,-0.779464,1
444,10.8361,-2.92963,1
445,11.8121,0.804204,1
446,6.36099,3.38023,1
447,9.34484,0.980646,1
448,10.5575,2.10057,1
449,8.99936,-1.92197,1
450,11.5545,3.03685,1
451,12.3379,0.241898,1
452,9.65887,2.72007,1
453,9.18596,0.476998,1
454,10.7446,-0.113716,1
455,9.43467,-0.283542,1
456,12.1228,-2.12499,1
457,6.69151,-2.80354,1
458,9.69399,-3.95409,1
459,14.9283,1.59718,1
460,11.2604,-1.13167,1
461,8.93033,2.16935,1
462,9.22699,-3.15862,1
463,4.87101,0.012333,1
464,10.9508,-1.0928,1
465,6.79949,-4.56326,1
466,10.758,-2.88418,1
467,10.8882,2.59233,1
468,8.84898,-1.22367,1
469,10.3384,1.87717,1
470,8.18685,-1.7831,1
471,7.60063,1.63451,1
472,8.94211,-5.28946,1
473,9.65928,-0.75612,1
474,7.38526,-3.02599,1
475,12.449,-0.637495,1
476,11.3777,-0.00804024,1
477,11.7218,-0.609887,1
478,10.2606,3.71083,1
479,7.30215,-4.65305,1
480,7.41939,-2.84539,1
481,12.1058,1.5459,1
482,14.4686,6.66246,1
483,11.2354,-0.461017,1
