,x,y,class
0,4.489013,3.949385,2
1,3.234519,3.032182,2
2,2.339381,3.233512,2
3,3.067888,3.272515,2
4,3.337977,3.214286,2
5,1.623692,1.968673,2
6,4.459075,3.803079,2
7,2.746071,2.881115,2
8,3.022935,3.244224,2
9,2.634098,2.410794,2
10,2.209555,2.269341,2
11,2.93852,4.243461,2
12,3.307581,3.077136,2
13,4.325037,3.338618,2
14,2.868755,2.639683,2
15,2.849528,2.990066,2
16,3.360591,3.146077,2
17,1.935163,2.120289,2
18,3.001328,3.005997,2
19,2.815287,2.893017,2
20,1.970595,2.479919,2
21,3.990677,3.728278,2
22,3.402707,3.298334,2
23,3.945814,2.965621,2
24,2.735176,2.44998,2
25,3.608432,3.170064,2
26,3.252739,3.002152,2
27,2.484497,3.060198,2
28,3.994705,3.673803,2
29,2.799814,2.734718,2
30,2.907117,2.647374,2
31,3.115223,4.262139,2
32,2.973952,2.696356,2
33,3.986648,3.551485,2
34,3.326075,3.389431,2
35,1.859722,1.628361,2
36,2.762185,2.475341,2
37,2.888989,3.010208,2
38,2.817301,3.156148,2
39,3.017533,2.841655,2
40,3.685522,3.447386,2
41,3.414609,3.078967,2
42,2.412534,2.670171,2
43,3.551576,3.318201,2
44,3.1198,3.169698,2
45,3.662816,3.273339,2
46,1.914106,2.575411,2
47,2.720985,2.346248,2
48,3.747047,3.591311,2
49,4.447722,3.787515,2
50,2.788827,2.815561,2
51,3.065783,2.989334,2
52,3.015519,3.216941,2
53,2.533937,2.938429,2
54,2.929548,3.161733,2
55,3.606601,3.310785,2
56,3.96147,3.833018,2
57,3.200095,3.34109,2
58,3.943892,3.325709,2
59,2.584658,2.652593,2
60,3.367641,3.577944,2
61,2.17513,2.389279,2
62,3.093066,3.12978,2
63,2.019761,2.741035,2
64,4.233482,4.22158,2
65,2.910321,2.896588,2
66,1.983322,2.480926,2
67,3.507996,2.27694,2
68,3.990402,4.059343,2
69,1.925916,1.847545,2
70,3.645787,3.182974,2
71,4.467864,3.664098,2
72,3.275536,3.071001,2
73,4.161977,3.177847,2
74,3.09508,2.91792,2
75,4.149342,2.954726,2
76,3.058275,2.963149,2
77,3.212088,3.750984,2
78,2.805124,2.793954,2
79,4.023911,3.317652,2
80,1.784738,2.587313,2
81,2.851543,2.983566,2
82,3.440977,3.477416,2
83,3.884014,3.279107,2
84,2.566988,1.667821,1
85,3.63187,3.683508,2
86,4.088458,3.490051,2
87,3.419828,3.19982,2
88,1.620579,2.594363,2
89,2.707251,2.4476,2
90,3.235984,3.104053,2
91,3.289636,3.267296,2
92,2.4129,2.971023,2
93,3.734321,3.365169,2
94,3.03209,3.086383,2
95,3.335414,2.976608,2
96,3.027696,2.906568,2
97,4.230003,3.549654,2
98,2.794412,2.961592,2
99,2.394681,2.819956,2
100,3.058641,2.859142,2
101,4.406613,3.409665,2
102,2.688025,2.837901,2
103,3.278008,2.598025,2
104,3.077044,3.235527,2
105,2.397153,2.696722,2
106,3.55121,3.163015,2
107,4.190451,3.168416,2
108,3.975661,3.483825,2
109,2.23281,2.231712,2
110,3.067614,2.632267,2
111,4.437742,3.717017,2
112,3.95735,3.623539,2
113,1.619938,2.30633,2
114,2.358333,2.488342,2
115,2.216697,3.00325,2
116,1.918134,2.094745,2
117,4.448454,3.367367,2
118,4.092486,3.572451,2
119,3.174734,3.003067,2
120,2.684088,3.011216,2
121,2.024979,1.756264,2
122,3.234336,3.186087,2
123,2.188406,3.151204,2
124,3.201285,3.398129,2
125,3.079424,3.077868,2
126,3.771584,3.194418,2
127,3.158528,4.194937,2
128,3.240745,2.722175,2
129,3.004074,2.656713,2
130,4.359004,3.983718,2
131,3.045457,3.725257,2
132,3.311518,3.196341,2
133,3.102863,3.114399,2
