,x,y,class
0,11.11,10.14,1
1,8.68,9.76,1
2,10.04,10.63,1
3,8.79,10.13,1
4,10.53,8.95,1
5,10.58,9.72,1
6,11.19,11.6,1
7,8.14,10.21,1
8,9.62,10.83,1
9,11.31,9.7,1
10,9.95,8.16,1
11,9.84,10.93,1
12,10.05,10.35,1
13,9.41,11.39,1
14,10.91,11.33,1
15,10.13,11.76,1
16,8.51,11.3,1
17,10.2,10.89,1
18,9.94,10.1,1
19,8.25,9.49,1
20,8.93,10.87,1
21,8.16,10.69,1
22,10.74,8.36,1
23,11.79,9.77,1
24,9.33,10.64,1
25,10.86,11.3,1
26,9.04,11.66,1
27,8.19,9.17,1
28,9.06,10.1,1
29,11.49,10.43,1
30,9.03,10.04,1
31,10.84,10.82,1
32,11.09,10.28,1
33,11.11,10.39,1
34,9.77,8.33,1
35,8.24,10.66,1
36,9.88,9.48,1
37,8.87,10.72,1
38,11.42,9.34,1
39,9.2,8.49,1
40,9.46,9.88,1
41,10.86,11.78,1
42,9.88,10.23,1
43,10.37,9.72,1
44,9.26,8.63,1
45,11.42,9.06,1
46,8.96,10.78,1
47,10.38,8.92,1
48,8.78,9.96,1
49,11.19,10.71,1
50,11.81,6.15,2
51,10.4,6.66,2
52,9.15,5.55,2
53,11.43,7.07,2
54,8.61,6.62,2
55,10.6,7.27,2
56,9.49,5.97,2
57,10.99,5.51,2
58,8.45,6.57,2
59,10.69,7.42,2
60,10.14,4.86,2
61,11.52,7.39,2
62,10.04,6.87,2
63,11.7,5.99,2
64,10.26,6.71,2
65,10.06,5.87,2
66,10.62,4.81,2
67,11.25,7.51,2
68,8.17,5.62,2
69,8.83,7.48,2
70,10.15,6.99,2
71,8.76,7.0,2
72,10.27,7.4,2
73,10.91,5.35,2
74,9.87,5.55,2
75,11.48,5.0,2
76,10.05,7.96,2
77,10.73,6.3,2
78,11.89,5.97,2
79,9.03,6.44,2
80,10.27,7.35,2
81,8.86,4.74,2
82,9.23,5.94,2
83,11.24,6.37,2
84,10.22,5.51,2
85,8.68,7.15,2
86,8.48,5.08,2
87,9.97,4.86,2
88,8.79,6.09,2
89,10.8,7.26,2
90,9.87,5.59,2
91,9.62,5.06,2
92,8.63,7.52,2
93,9.24,7.04,2
94,8.88,7.35,2
95,10.91,7.76,2
96,9.87,7.84,2
97,9.16,6.18,2
98,9.25,4.29,2
99,11.37,5.5,2
100,13.74,11.7,3
101,14.63,11.17,3
102,15.44,10.46,3
103,13.28,11.27,3
104,13.15,10.56,3
105,13.16,10.65,3
106,13.23,8.76,3
107,14.46,8.7,3
108,13.21,10.44,3
109,13.45,10.2,3
110,12.34,10.33,3
111,14.32,9.79,3
112,15.39,9.18,3
113,13.44,9.48,3
114,15.09,10.79,3
115,12.85,9.3,3
116,14.13,8.91,3
117,13.19,9.97,3
118,13.8,8.84,3
119,14.08,10.93,3
120,14.53,11.83,3
121,13.61,10.37,3
122,15.69,9.18,3
123,13.95,9.73,3
124,13.99,9.22,3
125,15.71,9.4,3
126,13.77,10.07,3
127,14.85,9.43,3
128,12.09,10.71,3
129,15.88,10.25,3
130,13.28,11.25,3
131,13.1,11.83,3
132,15.65,10.86,3
133,12.94,11.38,3
134,13.59,10.51,3
135,14.52,10.94,3
136,13.88,10.65,3
137,14.88,10.75,3
138,15.73,9.8,3
139,12.27,9.45,3
140,13.37,10.67,3
141,13.51,10.42,3
142,13.74,11.9,3
143,14.68,10.91,3
144,12.56,9.02,3
145,13.09,8.48,3
146,15.18,9.13,3
147,15.31,9.71,3
148,13.01,8.33,3
149,14.64,8.21,3
150,11.12,13.31,4
151,11.43,13.45,4
152,11.2,15.49,4
153,10.93,13.91,4
154,11.19,13.24,4
155,10.67,14.77,4
156,9.94,12.17,4
157,9.46,12.35,4
158,9.31,15.25,4
159,10.31,15.26,4
160,10.58,15.4,4
161,11.53,12.71,4
162,10.88,13.61,4
163,9.08,12.46,4
164,9.64,12.05,4
165,10.42,15.57,4
166,11.09,15.2,4
167,9.56,13.41,4
168,10.94,15.5,4
169,9.9,15.62,4
170,10.09,15.15,4
171,9.39,15.76,4
172,10.2,12.66,4
173,10.44,13.58,4
174,9.08,13.97,4
175,9.56,12.32,4
176,11.58,14.9,4
177,9.17,15.25,4
178,11.69,14.05,4
179,9.24,13.7,4
180,11.67,14.36,4
181,10.58,14.32,4
182,10.56,14.87,4
183,9.47,15.62,4
184,8.32,13.62,4
185,10.03,15.79,4
186,9.41,13.6,4
187,11.67,13.58,4
188,9.29,12.55,4
189,9.93,12.91,4
190,10.88,12.93,4
191,9.73,14.31,4
192,9.92,12.07,4
193,8.84,13.29,4
194,11.48,14.49,4
195,10.65,13.06,4
196,11.53,14.4,4
197,11.23,12.72,4
198,8.89,12.49,4
199,9.16,14.12,4
200,7.21,9.66,5
201,4.79,10.99,5
202,5.38,8.74,5
203,7.96,9.76,5
204,7.1,11.72,5
205,5.49,11.63,5
206,6.82,11.73,5
207,7.26,9.27,5
208,5.69,8.95,5
209,4.47,9.53,5
210,5.06,8.59,5
211,5.52,11.29,5
212,4.69,9.5,5
213,6.02,9.05,5
214,4.36,10.93,5
215,6.96,9.41,5
216,6.61,9.98,5
217,7.27,9.04,5
218,6.17,11.69,5
219,6.14,8.38,5
220,6.61,9.06,5
221,4.98,8.77,5
222,5.03,9.42,5
223,4.65,9.12,5
224,5.08,9.74,5
225,4.95,8.49,5
226,7.48,10.64,5
227,6.54,10.76,5
228,5.6,9.53,5
229,6.78,8.98,5
230,5.11,8.75,5
231,4.6,9.7,5
232,4.82,9.54,5
233,4.8,10.34,5
234,5.54,9.4,5
235,5.26,10.29,5
236,5.48,10.88,5
237,6.92,10.55,5
238,6.55,10.25,5
239,5.41,10.15,5
240,4.45,10.14,5
241,5.0,8.43,5
242,6.62,8.4,5
243,7.7,11.15,5
244,5.45,9.99,5
245,7.01,9.11,5
246,6.95,10.75,5
247,6.7,9.87,5
248,5.71,8.26,5
249,5.79,10.67,5
